,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Outlier
4518,CA-2017-101385,2017-09-25,2017-10-01,standard class,JW-16075,julia west,consumer,san francisco,california,94109,west,OFF-AR-10004441,office supplies,art,bic brite liner highlighters,16.56,False
4519,CA-2018-107167,2018-06-10,2018-06-14,standard class,ND-18460,neil ducich,corporate,jacksonville,florida,32216,south,OFF-ST-10003805,office supplies,storage,"24 capacity maxi data binder racks, pearl",1347.52,True
4520,CA-2015-109491,2015-02-20,2015-02-26,standard class,LC-16930,linda cazamias,corporate,richmond,indiana,47374,central,TEC-AC-10001284,technology,accessories,enermax briskie rf wireless keyboard and mouse combo,62.31,False
4521,CA-2015-109491,2015-02-20,2015-02-26,standard class,LC-16930,linda cazamias,corporate,richmond,indiana,47374,central,FUR-FU-10000221,furniture,furnishings,"master caster door stop, brown",20.32,False
4522,CA-2018-105445,2018-02-20,2018-02-25,second class,BP-11095,bart pistole,corporate,louisville,colorado,80027,west,OFF-FA-10001229,office supplies,fasteners,staples,9.432,False
4523,CA-2015-107454,2015-11-02,2015-11-06,standard class,RD-19720,roger demir,consumer,new york city,new york,10024,east,OFF-LA-10001569,office supplies,labels,avery 499,34.86,False
4524,CA-2015-107454,2015-11-02,2015-11-06,standard class,RD-19720,roger demir,consumer,new york city,new york,10024,east,FUR-FU-10004018,furniture,furnishings,tensor computer mounted lamp,89.34,False
4525,US-2018-105046,2018-07-17,2018-07-23,standard class,BE-11335,bill eplett,home office,rome,new york,13440,east,TEC-PH-10004536,technology,phones,avaya 5420 digital phone,269.98,False
4526,US-2018-105046,2018-07-17,2018-07-23,standard class,BE-11335,bill eplett,home office,rome,new york,13440,east,OFF-PA-10004353,office supplies,paper,southworth 25% cotton premium laser paper and envelopes,99.9,False
4527,US-2018-105046,2018-07-17,2018-07-23,standard class,BE-11335,bill eplett,home office,rome,new york,13440,east,FUR-FU-10004848,furniture,furnishings,dax solid wood frames,39.08,False
4528,CA-2018-152856,2018-09-08,2018-09-10,second class,RS-19765,roland schwarz,corporate,marion,ohio,43302,east,TEC-AC-10004864,technology,accessories,memorex micro travel drive 32 gb,116.832,False
4529,CA-2017-134691,2017-11-14,2017-11-18,standard class,KC-16540,kelly collister,consumer,houston,texas,77041,central,OFF-BI-10002393,office supplies,binders,binder posts,2.296,False
4530,CA-2017-118759,2017-11-14,2017-11-17,first class,MB-17305,maria bertelson,consumer,new york city,new york,10009,east,FUR-CH-10002335,furniture,chairs,hon gueststacker chair,408.006,False
4531,CA-2017-118759,2017-11-14,2017-11-17,first class,MB-17305,maria bertelson,consumer,new york city,new york,10009,east,OFF-ST-10001590,office supplies,storage,"tenex personal project file with scoop front design, black",40.44,False
4532,CA-2015-140403,2015-10-10,2015-10-10,same day,TN-21040,tanja norvell,home office,manteca,california,95336,west,FUR-CH-10002774,furniture,chairs,"global deluxe stacking chair, gray",122.352,False
4533,CA-2015-140403,2015-10-10,2015-10-10,same day,TN-21040,tanja norvell,home office,manteca,california,95336,west,OFF-EN-10001219,office supplies,envelopes,"#10- 4 1/8"" x 9 1/2"" security-tint envelopes",15.28,False
4534,CA-2016-163104,2016-03-19,2016-03-26,standard class,MC-18130,mike caudle,corporate,los angeles,california,90004,west,OFF-PA-10001947,office supplies,paper,xerox 1974,11.96,False
4535,CA-2018-138464,2018-07-08,2018-07-12,standard class,VF-21715,vicky freymann,home office,seattle,washington,98115,west,FUR-FU-10003142,furniture,furnishings,"master big foot doorstop, beige",15.84,False
4536,CA-2018-138464,2018-07-08,2018-07-12,standard class,VF-21715,vicky freymann,home office,seattle,washington,98115,west,OFF-BI-10001543,office supplies,binders,gbc velobinder manual binding system,86.376,False
4537,CA-2018-138464,2018-07-08,2018-07-12,standard class,VF-21715,vicky freymann,home office,seattle,washington,98115,west,OFF-AR-10003560,office supplies,art,zebra zazzle fluorescent highlighters,18.24,False
4538,CA-2018-138464,2018-07-08,2018-07-12,standard class,VF-21715,vicky freymann,home office,seattle,washington,98115,west,OFF-AR-10004757,office supplies,art,crayola colored pencils,13.12,False
4539,CA-2016-104129,2016-02-27,2016-03-02,standard class,ES-14080,erin smith,corporate,providence,rhode island,2908,east,TEC-PH-10003800,technology,phones,i.sound portable power - 8000 mah,105.98,False
4540,CA-2016-104129,2016-02-27,2016-03-02,standard class,ES-14080,erin smith,corporate,providence,rhode island,2908,east,FUR-TA-10004152,furniture,tables,"barricks 18"" x 48"" non-folding utility table with bottom storage shelf",493.92,False
4541,US-2018-132206,2018-06-16,2018-06-21,standard class,MK-17905,michael kennedy,corporate,chicago,illinois,60653,central,OFF-BI-10000756,office supplies,binders,storex duratech recycled plastic frosted binders,5.936,False
4542,CA-2018-113474,2018-03-30,2018-03-31,first class,TM-21490,tony molinari,consumer,oklahoma city,oklahoma,73120,central,OFF-EN-10004206,office supplies,envelopes,multimedia mailers,325.86,False
4543,CA-2016-126557,2016-07-12,2016-07-17,second class,RL-19615,rob lucas,consumer,chicago,illinois,60610,central,FUR-CH-10004477,furniture,chairs,"global push button manager's chair, indigo",383.607,False
4544,CA-2016-126557,2016-07-12,2016-07-17,second class,RL-19615,rob lucas,consumer,chicago,illinois,60610,central,TEC-PH-10003505,technology,phones,geemarc amplipower60,148.48,False
4545,CA-2016-126557,2016-07-12,2016-07-17,second class,RL-19615,rob lucas,consumer,chicago,illinois,60610,central,TEC-PH-10000526,technology,phones,vtech cs6719,537.544,True
4546,CA-2016-126557,2016-07-12,2016-07-17,second class,RL-19615,rob lucas,consumer,chicago,illinois,60610,central,OFF-BI-10003314,office supplies,binders,tuff stuff recycled round ring binders,1.928,False
4547,CA-2016-126557,2016-07-12,2016-07-17,second class,RL-19615,rob lucas,consumer,chicago,illinois,60610,central,OFF-AR-10003190,office supplies,art,newell 32,6.912,False
4548,CA-2016-126557,2016-07-12,2016-07-17,second class,RL-19615,rob lucas,consumer,chicago,illinois,60610,central,FUR-FU-10001861,furniture,furnishings,"floodlight indoor halogen bulbs, 1 bulb per pack, 60 watts",7.76,False
4549,CA-2016-126557,2016-07-12,2016-07-17,second class,RL-19615,rob lucas,consumer,chicago,illinois,60610,central,TEC-PH-10003963,technology,phones,ge 2-jack phone line splitter,659.168,True
4550,US-2018-107636,2018-04-30,2018-05-02,first class,NM-18520,neoma murray,consumer,manchester,connecticut,6040,east,OFF-LA-10003388,office supplies,labels,avery 5,5.76,False
4551,US-2015-165862,2015-07-13,2015-07-17,standard class,GK-14620,grace kelly,corporate,los angeles,california,90049,west,FUR-TA-10002855,furniture,tables,bevis round conference table top & single column base,351.216,False
4552,US-2015-106334,2015-12-27,2016-01-02,standard class,JF-15490,jeremy farry,consumer,san francisco,california,94122,west,FUR-CH-10004886,furniture,chairs,bevis steel folding chairs,230.28,False
4553,US-2015-106334,2015-12-27,2016-01-02,standard class,JF-15490,jeremy farry,consumer,san francisco,california,94122,west,OFF-PA-10003657,office supplies,paper,xerox 1927,12.84,False
4554,CA-2017-101448,2017-02-27,2017-03-01,second class,EB-13930,eric barreto,consumer,la crosse,wisconsin,54601,central,OFF-BI-10004738,office supplies,binders,flexible leather- look classic collection ring binder,56.82,False
4555,CA-2016-130218,2016-03-23,2016-03-26,first class,SG-20470,sheri gordon,consumer,florence,south carolina,29501,south,OFF-FA-10003112,office supplies,fasteners,staples,31.56,False
4556,CA-2016-130218,2016-03-23,2016-03-26,first class,SG-20470,sheri gordon,consumer,florence,south carolina,29501,south,OFF-ST-10002486,office supplies,storage,eldon shelf savers cubes and bins,27.92,False
4557,US-2018-117331,2018-10-21,2018-10-28,standard class,ND-18370,natalie decherney,consumer,glendale,arizona,85301,west,OFF-BI-10003984,office supplies,binders,lock-up easel 'spel-binder',8.559,False
4558,CA-2015-127383,2015-12-31,2016-01-05,standard class,CM-11815,candace mcmahon,corporate,el paso,texas,79907,central,OFF-EN-10004773,office supplies,envelopes,staple envelope,49.568,False
4559,CA-2015-110219,2015-05-05,2015-05-08,first class,EB-13870,emily burns,consumer,san antonio,texas,78207,central,FUR-CH-10001146,furniture,chairs,"global value mid-back manager's chair, gray",127.869,False
4560,CA-2016-118871,2016-12-04,2016-12-09,second class,HM-14860,harry marie,corporate,los angeles,california,90049,west,OFF-EN-10003296,office supplies,envelopes,tyvek side-opening peel & seel expanding envelopes,271.44,False
4561,CA-2016-118871,2016-12-04,2016-12-09,second class,HM-14860,harry marie,corporate,los angeles,california,90049,west,TEC-PH-10000193,technology,phones,jensen smps-640 - speaker phone,110.352,False
4562,CA-2016-118871,2016-12-04,2016-12-09,second class,HM-14860,harry marie,corporate,los angeles,california,90049,west,FUR-FU-10002111,furniture,furnishings,"master caster door stop, large brown",36.4,False
4563,CA-2018-129490,2018-09-26,2018-09-30,standard class,SJ-20125,sanjit jacobs,home office,miramar,florida,33023,south,FUR-CH-10003298,furniture,chairs,"office star - contemporary task swivel chair with loop arms, charcoal",419.136,False
4564,CA-2015-101175,2015-12-09,2015-12-14,standard class,DM-12955,dario medina,corporate,mesa,arizona,85204,west,OFF-ST-10004950,office supplies,storage,acco perma 3000 stacking storage drawers,100.704,False
4565,US-2018-149510,2018-12-03,2018-12-10,standard class,MC-17575,matt collins,consumer,fayetteville,north carolina,28314,south,OFF-AP-10002350,office supplies,appliances,belkin f9h710-06 7 outlet surgemaster surge protector,45.216,False
4566,US-2018-149510,2018-12-03,2018-12-10,standard class,MC-17575,matt collins,consumer,fayetteville,north carolina,28314,south,OFF-BI-10004233,office supplies,binders,"gbc pre-punched binding paper, plastic, white, 8-1/2"" x 11""",28.782,False
4567,US-2018-149510,2018-12-03,2018-12-10,standard class,MC-17575,matt collins,consumer,fayetteville,north carolina,28314,south,OFF-PA-10001892,office supplies,paper,"rediform wirebound ""phone memo"" message book, 11 x 5-3/4",24.448,False
4568,CA-2016-111990,2016-11-08,2016-11-13,standard class,DB-13660,duane benoit,consumer,houston,texas,77095,central,OFF-BI-10003291,office supplies,binders,wilson jones leather-like binders with dubllock round rings,10.476,False
4569,CA-2015-169460,2015-04-19,2015-04-21,second class,NF-18595,nicole fjeld,home office,san jose,california,95123,west,FUR-FU-10004017,furniture,furnishings,"executive impressions 13"" chairman wall clock",76.14,False
4570,US-2016-152128,2016-05-25,2016-05-27,second class,NM-18445,nathan mautz,home office,wichita,kansas,67212,central,OFF-AR-10002445,office supplies,art,sanford major accent highlighters,21.24,False
4571,US-2016-152128,2016-05-25,2016-05-27,second class,NM-18445,nathan mautz,home office,wichita,kansas,67212,central,OFF-BI-10001718,office supplies,binders,gbc docubind p50 personal binding machine,127.96,False
4572,CA-2018-126662,2018-07-17,2018-07-21,standard class,AB-10255,alejandro ballentine,home office,los angeles,california,90036,west,TEC-CO-10004202,technology,copiers,brother dcp1000 digital 3 in 1 multifunction machine,479.984,False
4573,CA-2017-139395,2017-12-12,2017-12-18,standard class,MG-17650,matthew grinstein,home office,jackson,michigan,49201,central,TEC-PH-10002103,technology,phones,jabra speak 410,657.93,True
4574,CA-2017-139395,2017-12-12,2017-12-18,standard class,MG-17650,matthew grinstein,home office,jackson,michigan,49201,central,FUR-FU-10003724,furniture,furnishings,westinghouse clip-on gooseneck lamps,33.48,False
4575,CA-2017-139395,2017-12-12,2017-12-18,standard class,MG-17650,matthew grinstein,home office,jackson,michigan,49201,central,OFF-AR-10003732,office supplies,art,newell 333,13.9,False
4576,CA-2017-139395,2017-12-12,2017-12-18,standard class,MG-17650,matthew grinstein,home office,jackson,michigan,49201,central,OFF-ST-10000885,office supplies,storage,fellowes desktop hanging file manager,26.86,False
4577,US-2015-121734,2015-04-11,2015-04-16,standard class,SE-20110,sanjit engle,consumer,lewiston,idaho,83501,west,OFF-BI-10004817,office supplies,binders,gbc personal velobind strips,9.584,False
4578,CA-2016-110947,2016-06-09,2016-06-15,standard class,AG-10765,anthony garverick,home office,hampton,virginia,23666,south,OFF-BI-10001670,office supplies,binders,vinyl sectional post binders,113.1,False
4579,US-2015-150126,2015-07-27,2015-08-02,standard class,AS-10045,aaron smayling,corporate,new york city,new york,10035,east,OFF-PA-10002709,office supplies,paper,xerox 1956,65.78,False
4580,CA-2016-164427,2016-07-31,2016-08-06,standard class,AR-10405,allen rosenblatt,corporate,hattiesburg,mississippi,39401,south,TEC-AC-10004469,technology,accessories,microsoft sculpt comfort mouse,239.7,False
4581,CA-2017-120250,2017-09-19,2017-09-22,first class,AP-10720,anne pryor,home office,philadelphia,pennsylvania,19140,east,FUR-FU-10003424,furniture,furnishings,nu-dell oak frame,25.632,False
4582,CA-2017-121993,2017-06-10,2017-06-12,first class,JB-16000,joy bell-,consumer,philadelphia,pennsylvania,19140,east,OFF-LA-10003720,office supplies,labels,avery 487,23.616,False
4583,US-2017-100405,2017-08-26,2017-08-28,second class,TS-21430,tom stivers,corporate,los angeles,california,90045,west,OFF-AR-10000390,office supplies,art,newell chalk holder,8.26,False
4584,US-2018-163790,2018-11-02,2018-11-04,second class,NL-18310,nancy lomonaco,home office,danville,california,94526,west,OFF-EN-10001335,office supplies,envelopes,"white business envelopes with contemporary seam, recycled white business envelopes",76.58,False
4585,US-2018-163790,2018-11-02,2018-11-04,second class,NL-18310,nancy lomonaco,home office,danville,california,94526,west,OFF-AR-10003469,office supplies,art,nontoxic chalk,8.8,False
4586,US-2018-163790,2018-11-02,2018-11-04,second class,NL-18310,nancy lomonaco,home office,danville,california,94526,west,OFF-BI-10003718,office supplies,binders,gbc therma-a-bind 250t electric binding system,590.352,True
4587,US-2018-163790,2018-11-02,2018-11-04,second class,NL-18310,nancy lomonaco,home office,danville,california,94526,west,OFF-FA-10004838,office supplies,fasteners,"super bands, 12/pack",5.58,False
4588,US-2018-163790,2018-11-02,2018-11-04,second class,NL-18310,nancy lomonaco,home office,danville,california,94526,west,FUR-FU-10002508,furniture,furnishings,document clip frames,25.02,False
4589,US-2018-163790,2018-11-02,2018-11-04,second class,NL-18310,nancy lomonaco,home office,danville,california,94526,west,OFF-ST-10001511,office supplies,storage,space solutions commercial steel shelving,452.55,False
4590,CA-2017-129868,2017-12-26,2017-12-31,standard class,MC-18130,mike caudle,corporate,los angeles,california,90004,west,OFF-SU-10000952,office supplies,supplies,fiskars home & office scissors,17.76,False
4591,CA-2017-129868,2017-12-26,2017-12-31,standard class,MC-18130,mike caudle,corporate,los angeles,california,90004,west,TEC-PH-10002275,technology,phones,mitel 5320 ip phone voip phone,302.384,False
4592,CA-2017-129868,2017-12-26,2017-12-31,standard class,MC-18130,mike caudle,corporate,los angeles,california,90004,west,FUR-CH-10003535,furniture,chairs,"global armless task chair, royal blue",146.352,False
4593,CA-2017-129868,2017-12-26,2017-12-31,standard class,MC-18130,mike caudle,corporate,los angeles,california,90004,west,OFF-AP-10004052,office supplies,appliances,"hoover replacement belts for soft guard & commercial ltweight upright vacs, 2/pk",7.9,False
4594,CA-2017-129868,2017-12-26,2017-12-31,standard class,MC-18130,mike caudle,corporate,los angeles,california,90004,west,FUR-TA-10003473,furniture,tables,bretford rectangular conference table tops,902.712,True
